ID	GachaID	PossessionCategory	PossessionID	PossessionNum	Weight
9106	300001109	8	106	1	1000
9107	300001109	8	109	1	1000
9108	300001109	8	208	1	1000
9109	300001109	8	211	1	1000
9110	300001109	8	212	1	1000
9111	300001109	8	302	1	1000
9112	300001109	8	303	1	1000
9113	300001109	8	304	1	1000
9114	300001109	8	309	1	1000
9115	300001109	8	401	1	1000
9116	300001109	8	501	1	1000
9117	300001109	8	602	1	1000
9118	300001109	8	603	1	1000
9119	300001109	8	1301	1	1000
9120	300001109	8	1302	1	1000
9121	300001109	8	1303	1	1000
9122	300001109	8	1304	1	1000
9123	300001109	8	1305	1	1000
9124	300001201	1	10101001	1	5630
9125	300001201	1	10101001	3	1876
9126	300001201	1	10101002	1	5630
9127	300001201	1	10101002	3	1876
9128	300001201	1	10101003	1	5630
9129	300001201	1	10101003	3	1876
9130	300001201	1	10101004	1	5630
9131	300001201	1	10101004	3	1876
9132	300001201	1	10101005	1	5630
9133	300001201	1	10101005	3	1876
9134	300001201	1	10101006	1	5630
9135	300001201	1	10101006	3	1876
9136	300001201	1	10101007	1	5630
9137	300001201	1	10101007	3	1876
9138	300001201	1	10101008	1	5630
9139	300001201	1	10101008	3	1876
9140	300001201	1	10101009	1	5630
9141	300001201	1	10101009	3	1876
9142	300001201	1	10101010	1	5630
9143	300001201	1	10101010	3	1876
9144	300001201	1	10101011	1	5630
9145	300001201	1	10101011	3	1876
9146	300001201	3	30101003	1	5630
9147	300001201	3	30101003	3	1876
9148	300001201	5	50101005	1	5630
9149	300001201	5	50101005	3	1876
9150	300001201	6	60101006	1	5630
9151	300001201	6	60101006	3	1876
9152	300001201	8	101	1	1000
9153	300001201	8	105	1	1000
9154	300001201	8	106	1	1000
9155	300001201	8	109	1	1000
9156	300001201	8	208	1	1000
9157	300001201	8	211	1	1000
9158	300001201	8	212	1	1000
9159	300001201	8	302	1	1000
9160	300001201	8	303	1	1000
9161	300001201	8	304	1	1000
9162	300001201	8	309	1	1000
9163	300001201	8	401	1	1000
9164	300001201	8	501	1	1000
9165	300001201	8	602	1	1000
9166	300001201	8	603	1	1000
9167	300001201	8	1301	1	1000
9168	300001201	8	1302	1	1000
9169	300001201	8	1303	1	1000
9170	300001201	8	1304	1	1000
9171	300001201	8	1305	1	1000
9172	300001202	1	10101001	1	5630
9173	300001202	1	10101001	3	1876
9174	300001202	1	10101002	1	5630
9175	300001202	1	10101002	3	1876
9176	300001202	1	10101003	1	5630
9177	300001202	1	10101003	3	1876
9178	300001202	1	10101004	1	5630
9179	300001202	1	10101004	3	1876
9180	300001202	1	10101005	1	5630
9181	300001202	1	10101005	3	1876
9182	300001202	1	10101006	1	5630
9183	300001202	1	10101006	3	1876
9184	300001202	1	10101007	1	5630
9185	300001202	1	10101007	3	1876
9186	300001202	1	10101008	1	5630
9187	300001202	1	10101008	3	1876
9188	300001202	1	10101009	1	5630
9189	300001202	1	10101009	3	1876
9190	300001202	1	10101010	1	5630
9191	300001202	1	10101010	3	1876
9192	300001202	1	10101011	1	5630
9193	300001202	1	10101011	3	1876
9194	300001202	3	30101003	1	5630
9195	300001202	3	30101003	3	1876
9196	300001202	5	50101005	1	5630
9197	300001202	5	50101005	3	1876
9198	300001202	6	60101006	1	5630
9199	300001202	6	60101006	3	1876
9200	300001202	8	101	1	1000
9201	300001202	8	105	1	1000
9202	300001202	8	106	1	1000
9203	300001202	8	109	1	1000
9204	300001202	8	208	1	1000
9205	300001202	8	211	1	1000
9206	300001202	8	212	1	1000
9207	300001202	8	302	1	1000
9208	300001202	8	303	1	1000
9209	300001202	8	304	1	1000
9210	300001202	8	309	1	1000
9211	300001202	8	401	1	1000
9212	300001202	8	501	1	1000
9213	300001202	8	602	1	1000
9214	300001202	8	603	1	1000
9215	300001202	8	1301	1	1000
9216	300001202	8	1302	1	1000
9217	300001202	8	1303	1	1000
9218	300001202	8	1304	1	1000
9219	300001202	8	1305	1	1000
9220	300001203	1	10101001	1	5630
9221	300001203	1	10101001	3	1876
9222	300001203	1	10101002	1	5630
9223	300001203	1	10101002	3	1876
9224	300001203	1	10101003	1	5630
9225	300001203	1	10101003	3	1876
9226	300001203	1	10101004	1	5630
9227	300001203	1	10101004	3	1876
9228	300001203	1	10101005	1	5630
9229	300001203	1	10101005	3	1876
9230	300001203	1	10101006	1	5630
9231	300001203	1	10101006	3	1876
9232	300001203	1	10101007	1	5630
9233	300001203	1	10101007	3	1876
9234	300001203	1	10101008	1	5630
9235	300001203	1	10101008	3	1876
9236	300001203	1	10101009	1	5630
9237	300001203	1	10101009	3	1876
9238	300001203	1	10101010	1	5630
9239	300001203	1	10101010	3	1876
9240	300001203	1	10101011	1	5630
9241	300001203	1	10101011	3	1876
9242	300001203	3	30101003	1	5630
9243	300001203	3	30101003	3	1876
9244	300001203	5	50101005	1	5630
9245	300001203	5	50101005	3	1876
9246	300001203	6	60101006	1	5630
9247	300001203	6	60101006	3	1876
9248	300001203	8	101	1	1000
9249	300001203	8	105	1	1000
9250	300001203	8	106	1	1000
9251	300001203	8	109	1	1000
9252	300001203	8	208	1	1000
9253	300001203	8	211	1	1000
9254	300001203	8	212	1	1000
9255	300001203	8	302	1	1000
9256	300001203	8	303	1	1000
9257	300001203	8	304	1	1000
9258	300001203	8	309	1	1000
9259	300001203	8	401	1	1000
9260	300001203	8	501	1	1000
9261	300001203	8	602	1	1000
9262	300001203	8	603	1	1000
9263	300001203	8	1301	1	1000
9264	300001203	8	1302	1	1000
9265	300001203	8	1303	1	1000
9266	300001203	8	1304	1	1000
9267	300001203	8	1305	1	1000
9268	300001204	1	10101001	1	5630
9269	300001204	1	10101001	3	1876
9270	300001204	1	10101002	1	5630
9271	300001204	1	10101002	3	1876
9272	300001204	1	10101003	1	5630
9273	300001204	1	10101003	3	1876
9274	300001204	1	10101004	1	5630
9275	300001204	1	10101004	3	1876
9276	300001204	1	10101005	1	5630
9277	300001204	1	10101005	3	1876
9278	300001204	1	10101006	1	5630
9279	300001204	1	10101006	3	1876
9280	300001204	1	10101007	1	5630
9281	300001204	1	10101007	3	1876
9282	300001204	1	10101008	1	5630
9283	300001204	1	10101008	3	1876
9284	300001204	1	10101009	1	5630
9285	300001204	1	10101009	3	1876
9286	300001204	1	10101010	1	5630
9287	300001204	1	10101010	3	1876
9288	300001204	1	10101011	1	5630
9289	300001204	1	10101011	3	1876
9290	300001204	1	10203001	1	2815
9291	300001204	1	10203001	3	938
9292	300001204	1	10203002	1	2815
9293	300001204	1	10203002	3	938
9294	300001204	1	10203003	1	2815
9295	300001204	1	10203003	3	938
9296	300001204	1	10203004	1	2815
9297	300001204	1	10203004	3	938
9298	300001204	1	10203005	1	2815
9299	300001204	1	10203005	3	938
9300	300001204	1	10203006	1	2815
9301	300001204	1	10203006	3	938
9302	300001204	1	10203007	1	2815
9303	300001204	1	10203007	3	938
9304	300001204	1	10203008	1	2815
9305	300001204	1	10203008	3	938
9306	300001204	1	10203009	1	2815
9307	300001204	1	10203009	3	938
9308	300001204	1	10203010	1	2815
9309	300001204	1	10203010	3	938
9310	300001204	1	10203011	1	2815
9311	300001204	1	10203011	3	938
9312	300001204	2	20202001	1	2815
9313	300001204	2	20202001	3	938
9314	300001204	2	20202002	1	2815
9315	300001204	2	20202002	3	938
9316	300001204	2	20202003	1	2815
9317	300001204	2	20202003	3	938
9318	300001204	2	20202004	1	2815
9319	300001204	2	20202004	3	938
9320	300001204	2	20202005	1	2815
9321	300001204	2	20202005	3	938
9322	300001204	2	20202006	1	2815
9323	300001204	2	20202006	3	938
9324	300001204	2	20202007	1	2815
9325	300001204	2	20202007	3	938
9326	300001204	2	20202008	1	2815
9327	300001204	2	20202008	3	938
9328	300001204	2	20202009	1	2815
9329	300001204	2	20202009	3	938
9330	300001204	2	20202010	1	2815
9331	300001204	2	20202010	3	938
9332	300001204	2	20202011	1	2815
9333	300001204	2	20202011	3	938
9334	300001204	3	30101003	1	5630
9335	300001204	3	30101003	3	1876
9336	300001204	3	30203003	1	2815
9337	300001204	3	30203003	3	938
9338	300001204	5	50101005	1	5630
9339	300001204	5	50101005	3	1876
9340	300001204	5	50203005	1	2815
9341	300001204	5	50203005	3	938
9342	300001204	6	60101006	1	5630
9343	300001204	6	60101006	3	1876
9344	300001204	6	60203006	1	2815
9345	300001204	6	60203006	3	938
9346	300001204	8	101	1	1000
9347	300001204	8	105	1	1000
9348	300001204	8	106	1	1000
9349	300001204	8	109	1	1000
9350	300001204	8	208	1	1000
9351	300001204	8	211	1	1000
9352	300001204	8	212	1	1000
9353	300001204	8	302	1	1000
9354	300001204	8	303	1	1000
9355	300001204	8	304	1	1000
9356	300001204	8	309	1	1000
9357	300001204	8	401	1	1000
9358	300001204	8	501	1	1000
9359	300001204	8	602	1	1000
9360	300001204	8	603	1	1000
9361	300001204	8	1301	1	1000
9362	300001204	8	1302	1	1000
9363	300001204	8	1303	1	1000
9364	300001204	8	1304	1	1000
9365	300001204	8	1305	1	1000
9366	300001205	1	10101001	1	5630
9367	300001205	1	10101001	3	1876
9368	300001205	1	10101002	1	5630
9369	300001205	1	10101002	3	1876
9370	300001205	1	10101003	1	5630
9371	300001205	1	10101003	3	1876
9372	300001205	1	10101004	1	5630
9373	300001205	1	10101004	3	1876
9374	300001205	1	10101005	1	5630
9375	300001205	1	10101005	3	1876
9376	300001205	1	10101006	1	5630
9377	300001205	1	10101006	3	1876
9378	300001205	1	10101007	1	5630
9379	300001205	1	10101007	3	1876
9380	300001205	1	10101008	1	5630
9381	300001205	1	10101008	3	1876
9382	300001205	1	10101009	1	5630
9383	300001205	1	10101009	3	1876
9384	300001205	1	10101010	1	5630
9385	300001205	1	10101010	3	1876
9386	300001205	1	10101011	1	5630
9387	300001205	1	10101011	3	1876
9388	300001205	1	10203001	1	2815
9389	300001205	1	10203001	3	938
9390	300001205	1	10203002	1	2815
9391	300001205	1	10203002	3	938
9392	300001205	1	10203003	1	2815
9393	300001205	1	10203003	3	938
9394	300001205	1	10203004	1	2815
9395	300001205	1	10203004	3	938
9396	300001205	1	10203005	1	2815
9397	300001205	1	10203005	3	938
9398	300001205	1	10203006	1	2815
9399	300001205	1	10203006	3	938
9400	300001205	1	10203007	1	2815
9401	300001205	1	10203007	3	938
9402	300001205	1	10203008	1	2815
9403	300001205	1	10203008	3	938
9404	300001205	1	10203009	1	2815
9405	300001205	1	10203009	3	938
9406	300001205	1	10203010	1	2815
9407	300001205	1	10203010	3	938
9408	300001205	1	10203011	1	2815
9409	300001205	1	10203011	3	938
9410	300001205	2	20202001	1	2815
9411	300001205	2	20202001	3	938
9412	300001205	2	20202002	1	2815
9413	300001205	2	20202002	3	938
9414	300001205	2	20202003	1	2815
9415	300001205	2	20202003	3	938
9416	300001205	2	20202004	1	2815
9417	300001205	2	20202004	3	938
9418	300001205	2	20202005	1	2815
9419	300001205	2	20202005	3	938
9420	300001205	2	20202006	1	2815
9421	300001205	2	20202006	3	938
9422	300001205	2	20202007	1	2815
9423	300001205	2	20202007	3	938
9424	300001205	2	20202008	1	2815
9425	300001205	2	20202008	3	938
9426	300001205	2	20202009	1	2815
9427	300001205	2	20202009	3	938
9428	300001205	2	20202010	1	2815
9429	300001205	2	20202010	3	938
9430	300001205	2	20202011	1	2815
9431	300001205	2	20202011	3	938
9432	300001205	3	30101003	1	5630
9433	300001205	3	30101003	3	1876
9434	300001205	3	30203003	1	2815
9435	300001205	3	30203003	3	938
9436	300001205	5	50101005	1	5630
9437	300001205	5	50101005	3	1876
9438	300001205	5	50203005	1	2815
9439	300001205	5	50203005	3	938
9440	300001205	6	60101006	1	5630
9441	300001205	6	60101006	3	1876
9442	300001205	6	60203006	1	2815
9443	300001205	6	60203006	3	938
9444	300001205	8	101	1	1000
9445	300001205	8	105	1	1000
9446	300001205	8	106	1	1000
9447	300001205	8	109	1	1000
9448	300001205	8	208	1	1000
9449	300001205	8	211	1	1000
9450	300001205	8	212	1	1000
9451	300001205	8	302	1	1000
9452	300001205	8	303	1	1000
9453	300001205	8	304	1	1000
9454	300001205	8	309	1	1000
9455	300001205	8	401	1	1000
9456	300001205	8	501	1	1000
9457	300001205	8	602	1	1000
9458	300001205	8	603	1	1000
9459	300001205	8	1301	1	1000
9460	300001205	8	1302	1	1000
9461	300001205	8	1303	1	1000
9462	300001205	8	1304	1	1000
9463	300001205	8	1305	1	1000
9464	300001206	1	10101001	1	5630
9465	300001206	1	10101001	3	1876
9466	300001206	1	10101002	1	5630
9467	300001206	1	10101002	3	1876
9468	300001206	1	10101003	1	5630
9469	300001206	1	10101003	3	1876
9470	300001206	1	10101004	1	5630
9471	300001206	1	10101004	3	1876
9472	300001206	1	10101005	1	5630
9473	300001206	1	10101005	3	1876
9474	300001206	1	10101006	1	5630
9475	300001206	1	10101006	3	1876
9476	300001206	1	10101007	1	5630
9477	300001206	1	10101007	3	1876
9478	300001206	1	10101008	1	5630
9479	300001206	1	10101008	3	1876
9480	300001206	1	10101009	1	5630
9481	300001206	1	10101009	3	1876
9482	300001206	1	10101010	1	5630
9483	300001206	1	10101010	3	1876
9484	300001206	1	10101011	1	5630
9485	300001206	1	10101011	3	1876
9486	300001206	1	10203001	1	2815
9487	300001206	1	10203001	3	938
9488	300001206	1	10203002	1	2815
9489	300001206	1	10203002	3	938
9490	300001206	1	10203003	1	2815
9491	300001206	1	10203003	3	938
9492	300001206	1	10203004	1	2815
9493	300001206	1	10203004	3	938
9494	300001206	1	10203005	1	2815
9495	300001206	1	10203005	3	938
9496	300001206	1	10203006	1	2815
9497	300001206	1	10203006	3	938
9498	300001206	1	10203007	1	2815
9499	300001206	1	10203007	3	938
9500	300001206	1	10203008	1	2815
9501	300001206	1	10203008	3	938
9502	300001206	1	10203009	1	2815
9503	300001206	1	10203009	3	938
9504	300001206	1	10203010	1	2815
9505	300001206	1	10203010	3	938
9506	300001206	1	10203011	1	2815
9507	300001206	1	10203011	3	938
9508	300001206	2	20202001	1	2815
9509	300001206	2	20202001	3	938
9510	300001206	2	20202002	1	2815
9511	300001206	2	20202002	3	938
9512	300001206	2	20202003	1	2815
9513	300001206	2	20202003	3	938
9514	300001206	2	20202004	1	2815
9515	300001206	2	20202004	3	938
9516	300001206	2	20202005	1	2815
9517	300001206	2	20202005	3	938
9518	300001206	2	20202006	1	2815
9519	300001206	2	20202006	3	938
9520	300001206	2	20202007	1	2815
9521	300001206	2	20202007	3	938
9522	300001206	2	20202008	1	2815
9523	300001206	2	20202008	3	938
9524	300001206	2	20202009	1	2815
9525	300001206	2	20202009	3	938
9526	300001206	2	20202010	1	2815
9527	300001206	2	20202010	3	938
9528	300001206	2	20202011	1	2815
9529	300001206	2	20202011	3	938
9530	300001206	3	30101003	1	5630
9531	300001206	3	30101003	3	1876
9532	300001206	3	30203003	1	2815
9533	300001206	3	30203003	3	938
9534	300001206	5	50101005	1	5630
9535	300001206	5	50101005	3	1876
9536	300001206	5	50203005	1	2815
9537	300001206	5	50203005	3	938
9538	300001206	6	60101006	1	5630
9539	300001206	6	60101006	3	1876
9540	300001206	6	60203006	1	2815
9541	300001206	6	60203006	3	938
9542	300001206	8	101	1	1000
9543	300001206	8	105	1	1000
9544	300001206	8	106	1	1000
9545	300001206	8	109	1	1000
9546	300001206	8	208	1	1000
9547	300001206	8	211	1	1000
9548	300001206	8	212	1	1000
9549	300001206	8	302	1	1000
9550	300001206	8	303	1	1000
9551	300001206	8	304	1	1000
9552	300001206	8	309	1	1000
9553	300001206	8	401	1	1000
9554	300001206	8	501	1	1000
9555	300001206	8	602	1	1000
9556	300001206	8	603	1	1000
9557	300001206	8	1301	1	1000
9558	300001206	8	1302	1	1000
9559	300001206	8	1303	1	1000
9560	300001206	8	1304	1	1000
9561	300001206	8	1305	1	1000
9562	300001207	1	10101001	1	5630
9563	300001207	1	10101001	3	1876
9564	300001207	1	10101002	1	5630
9565	300001207	1	10101002	3	1876
9566	300001207	1	10101003	1	5630
9567	300001207	1	10101003	3	1876
9568	300001207	1	10101004	1	5630
9569	300001207	1	10101004	3	1876
9570	300001207	1	10101005	1	5630
9571	300001207	1	10101005	3	1876
9572	300001207	1	10101006	1	5630
9573	300001207	1	10101006	3	1876
9574	300001207	1	10101007	1	5630
9575	300001207	1	10101007	3	1876
9576	300001207	1	10101008	1	5630
9577	300001207	1	10101008	3	1876
9578	300001207	1	10101009	1	5630
9579	300001207	1	10101009	3	1876
9580	300001207	1	10101010	1	5630
9581	300001207	1	10101010	3	1876
9582	300001207	1	10101011	1	5630
9583	300001207	1	10101011	3	1876
9584	300001207	1	10203001	1	2815
9585	300001207	1	10203001	3	938
9586	300001207	1	10203002	1	2815
9587	300001207	1	10203002	3	938
9588	300001207	1	10203003	1	2815
9589	300001207	1	10203003	3	938
9590	300001207	1	10203004	1	2815
9591	300001207	1	10203004	3	938
9592	300001207	1	10203005	1	2815
9593	300001207	1	10203005	3	938
9594	300001207	1	10203006	1	2815
9595	300001207	1	10203006	3	938
9596	300001207	1	10203007	1	2815
9597	300001207	1	10203007	3	938
9598	300001207	1	10203008	1	2815
9599	300001207	1	10203008	3	938
9600	300001207	1	10203009	1	2815
9601	300001207	1	10203009	3	938
9602	300001207	1	10203010	1	2815
9603	300001207	1	10203010	3	938
9604	300001207	1	10203011	1	2815
9605	300001207	1	10203011	3	938
9606	300001207	2	20202001	1	2815
9607	300001207	2	20202001	3	938
9608	300001207	2	20202002	1	2815
9609	300001207	2	20202002	3	938
9610	300001207	2	20202003	1	2815
9611	300001207	2	20202003	3	938
9612	300001207	2	20202004	1	2815
9613	300001207	2	20202004	3	938
9614	300001207	2	20202005	1	2815
9615	300001207	2	20202005	3	938
9616	300001207	2	20202006	1	2815
9617	300001207	2	20202006	3	938
9618	300001207	2	20202007	1	2815
9619	300001207	2	20202007	3	938
9620	300001207	2	20202008	1	2815
9621	300001207	2	20202008	3	938
9622	300001207	2	20202009	1	2815
9623	300001207	2	20202009	3	938
9624	300001207	2	20202010	1	2815
9625	300001207	2	20202010	3	938
9626	300001207	2	20202011	1	2815
9627	300001207	2	20202011	3	938
9628	300001207	3	30101003	1	5630
9629	300001207	3	30101003	3	1876
9630	300001207	3	30203003	1	2815
9631	300001207	3	30203003	3	938
9632	300001207	5	50101005	1	5630
9633	300001207	5	50101005	3	1876
9634	300001207	5	50203005	1	2815
9635	300001207	5	50203005	3	938
9636	300001207	6	60101006	1	5630
9637	300001207	6	60101006	3	1876
9638	300001207	6	60203006	1	2815
9639	300001207	6	60203006	3	938
9640	300001207	8	101	1	1000
9641	300001207	8	105	1	1000
9642	300001207	8	106	1	1000
9643	300001207	8	109	1	1000
9644	300001207	8	208	1	1000
9645	300001207	8	211	1	1000
9646	300001207	8	212	1	1000
9647	300001207	8	302	1	1000
9648	300001207	8	303	1	1000
9649	300001207	8	304	1	1000
9650	300001207	8	309	1	1000
9651	300001207	8	401	1	1000
9652	300001207	8	501	1	1000
9653	300001207	8	602	1	1000
9654	300001207	8	603	1	1000
9655	300001207	8	1301	1	1000
9656	300001207	8	1302	1	1000
9657	300001207	8	1303	1	1000
9658	300001207	8	1304	1	1000
9659	300001207	8	1305	1	1000
9660	300001208	1	10101001	1	5630
9661	300001208	1	10101001	3	1876
9662	300001208	1	10101002	1	5630
9663	300001208	1	10101002	3	1876
9664	300001208	1	10101003	1	5630
9665	300001208	1	10101003	3	1876
9666	300001208	1	10101004	1	5630
9667	300001208	1	10101004	3	1876
9668	300001208	1	10101005	1	5630
9669	300001208	1	10101005	3	1876
9670	300001208	1	10101006	1	5630
9671	300001208	1	10101006	3	1876
9672	300001208	1	10101007	1	5630
9673	300001208	1	10101007	3	1876
9674	300001208	1	10101008	1	5630
9675	300001208	1	10101008	3	1876
9676	300001208	1	10101009	1	5630
9677	300001208	1	10101009	3	1876
9678	300001208	1	10101010	1	5630
9679	300001208	1	10101010	3	1876
9680	300001208	1	10101011	1	5630
9681	300001208	1	10101011	3	1876
9682	300001208	1	10203001	1	2815
9683	300001208	1	10203001	3	938
9684	300001208	1	10203002	1	2815
9685	300001208	1	10203002	3	938
9686	300001208	1	10203003	1	2815
9687	300001208	1	10203003	3	938
9688	300001208	1	10203004	1	2815
9689	300001208	1	10203004	3	938
9690	300001208	1	10203005	1	2815
9691	300001208	1	10203005	3	938
9692	300001208	1	10203006	1	2815
9693	300001208	1	10203006	3	938
9694	300001208	1	10203007	1	2815
9695	300001208	1	10203007	3	938
9696	300001208	1	10203008	1	2815
9697	300001208	1	10203008	3	938
9698	300001208	1	10203009	1	2815
9699	300001208	1	10203009	3	938
9700	300001208	1	10203010	1	2815
9701	300001208	1	10203010	3	938
9702	300001208	1	10203011	1	2815
9703	300001208	1	10203011	3	938
9704	300001208	2	20202001	1	2815
9705	300001208	2	20202001	3	938
9706	300001208	2	20202002	1	2815
9707	300001208	2	20202002	3	938
9708	300001208	2	20202003	1	2815
9709	300001208	2	20202003	3	938
9710	300001208	2	20202004	1	2815
9711	300001208	2	20202004	3	938
9712	300001208	2	20202005	1	2815
9713	300001208	2	20202005	3	938
9714	300001208	2	20202006	1	2815
9715	300001208	2	20202006	3	938
9716	300001208	2	20202007	1	2815
9717	300001208	2	20202007	3	938
9718	300001208	2	20202008	1	2815
9719	300001208	2	20202008	3	938
9720	300001208	2	20202009	1	2815
9721	300001208	2	20202009	3	938
9722	300001208	2	20202010	1	2815
9723	300001208	2	20202010	3	938
9724	300001208	2	20202011	1	2815
9725	300001208	2	20202011	3	938
9726	300001208	2	20304001	1	1407
9727	300001208	2	20304001	3	469
9728	300001208	2	20304002	1	1407
9729	300001208	2	20304002	3	469
9730	300001208	2	20304003	1	1407
9731	300001208	2	20304003	3	469
9732	300001208	2	20304004	1	1407
9733	300001208	2	20304004	3	469
9734	300001208	2	20304005	1	1407
9735	300001208	2	20304005	3	469
9736	300001208	2	20304006	1	1407
9737	300001208	2	20304006	3	469
9738	300001208	2	20304007	1	1407
9739	300001208	2	20304007	3	469
9740	300001208	2	20304008	1	1407
9741	300001208	2	20304008	3	469
9742	300001208	2	20304009	1	1407
9743	300001208	2	20304009	3	469
9744	300001208	2	20304010	1	1407
9745	300001208	2	20304010	3	469
9746	300001208	2	20304011	1	1407
9747	300001208	2	20304011	3	469
9748	300001208	2	20305001	1	1407
9749	300001208	2	20305001	3	469
9750	300001208	2	20305002	1	1407
9751	300001208	2	20305002	3	469
9752	300001208	2	20305003	1	1407
9753	300001208	2	20305003	3	469
9754	300001208	2	20305004	1	1407
9755	300001208	2	20305004	3	469
9756	300001208	2	20305005	1	1407
9757	300001208	2	20305005	3	469
9758	300001208	2	20305006	1	1407
9759	300001208	2	20305006	3	469
9760	300001208	2	20305007	1	1407
9761	300001208	2	20305007	3	469
9762	300001208	2	20305008	1	1407
9763	300001208	2	20305008	3	469
9764	300001208	2	20305009	1	1407
9765	300001208	2	20305009	3	469
9766	300001208	2	20305010	1	1407
9767	300001208	2	20305010	3	469
9768	300001208	2	20305011	1	1407
9769	300001208	2	20305011	3	469
9770	300001208	2	20306001	1	1407
9771	300001208	2	20306001	3	469
9772	300001208	2	20306002	1	1407
9773	300001208	2	20306002	3	469
9774	300001208	2	20306003	1	1407
9775	300001208	2	20306003	3	469
9776	300001208	2	20306004	1	1407
9777	300001208	2	20306004	3	469
9778	300001208	2	20306005	1	1407
9779	300001208	2	20306005	3	469
9780	300001208	2	20306006	1	1407
9781	300001208	2	20306006	3	469
9782	300001208	2	20306007	1	1407
9783	300001208	2	20306007	3	469
9784	300001208	2	20306008	1	1407
9785	300001208	2	20306008	3	469
9786	300001208	2	20306009	1	1407
9787	300001208	2	20306009	3	469
9788	300001208	2	20306010	1	1407
9789	300001208	2	20306010	3	469
9790	300001208	2	20306011	1	1407
9791	300001208	2	20306011	3	469
9792	300001208	3	30101003	1	5630
9793	300001208	3	30101003	3	1876
9794	300001208	3	30203003	1	2815
9795	300001208	3	30203003	3	938
9796	300001208	3	30306003	1	1407
9797	300001208	3	30306003	3	469
9798	300001208	4	40300101	1	2500
9799	300001208	4	40300101	3	833
9800	300001208	4	40300105	1	2500
9801	300001208	4	40300105	3	833
9802	300001208	4	40300106	1	2500
9803	300001208	4	40300106	3	833
9804	300001208	4	40300109	1	2500
9805	300001208	4	40300109	3	833
9806	300001208	4	40300208	1	2500
9807	300001208	4	40300208	3	833
9808	300001208	4	40300211	1	2500
9809	300001208	4	40300211	3	833
9810	300001208	4	40300212	1	2500
9811	300001208	4	40300212	3	833
9812	300001208	4	40300302	1	2500
9813	300001208	4	40300302	3	833
9814	300001208	4	40300303	1	2500
9815	300001208	4	40300303	3	833
9816	300001208	4	40300304	1	2500
9817	300001208	4	40300304	3	833
9818	300001208	4	40300309	1	2500
9819	300001208	4	40300309	3	833
9820	300001208	5	50101005	1	5630
9821	300001208	5	50101005	3	1876
9822	300001208	5	50203005	1	2815
9823	300001208	5	50203005	3	938
9824	300001208	5	50306005	1	1407
9825	300001208	5	50306005	3	469
9826	300001208	6	60101006	1	5630
9827	300001208	6	60101006	3	1876
9828	300001208	6	60203006	1	2815
9829	300001208	6	60203006	3	938
9830	300001208	6	60306006	1	1407
9831	300001208	6	60306006	3	469
9832	300001208	8	101	1	1000
9833	300001208	8	105	1	1000
9834	300001208	8	106	1	1000
9835	300001208	8	109	1	1000
9836	300001208	8	208	1	1000
9837	300001208	8	211	1	1000
9838	300001208	8	212	1	1000
9839	300001208	8	302	1	1000
9840	300001208	8	303	1	1000
9841	300001208	8	304	1	1000
9842	300001208	8	309	1	1000
9843	300001208	8	401	1	1000
9844	300001208	8	501	1	1000
9845	300001208	8	602	1	1000
9846	300001208	8	603	1	1000
9847	300001208	8	1301	1	1000
9848	300001208	8	1302	1	1000
9849	300001208	8	1303	1	1000
9850	300001208	8	1304	1	1000
9851	300001208	8	1305	1	1000
9852	300001209	1	10101001	1	5630
9853	300001209	1	10101001	3	1876
9854	300001209	1	10101002	1	5630
9855	300001209	1	10101002	3	1876
9856	300001209	1	10101003	1	5630
9857	300001209	1	10101003	3	1876
9858	300001209	1	10101004	1	5630
9859	300001209	1	10101004	3	1876
9860	300001209	1	10101005	1	5630
9861	300001209	1	10101005	3	1876
9862	300001209	1	10101006	1	5630
9863	300001209	1	10101006	3	1876
9864	300001209	1	10101007	1	5630
9865	300001209	1	10101007	3	1876
9866	300001209	1	10101008	1	5630
9867	300001209	1	10101008	3	1876
9868	300001209	1	10101009	1	5630
9869	300001209	1	10101009	3	1876
9870	300001209	1	10101010	1	5630
9871	300001209	1	10101010	3	1876
9872	300001209	1	10101011	1	5630
9873	300001209	1	10101011	3	1876
9874	300001209	1	10203001	1	2815
9875	300001209	1	10203001	3	938
9876	300001209	1	10203002	1	2815
9877	300001209	1	10203002	3	938
9878	300001209	1	10203003	1	2815
9879	300001209	1	10203003	3	938
9880	300001209	1	10203004	1	2815
9881	300001209	1	10203004	3	938
9882	300001209	1	10203005	1	2815
9883	300001209	1	10203005	3	938
9884	300001209	1	10203006	1	2815
9885	300001209	1	10203006	3	938
9886	300001209	1	10203007	1	2815
9887	300001209	1	10203007	3	938
9888	300001209	1	10203008	1	2815
9889	300001209	1	10203008	3	938
9890	300001209	1	10203009	1	2815
9891	300001209	1	10203009	3	938
9892	300001209	1	10203010	1	2815
9893	300001209	1	10203010	3	938
9894	300001209	1	10203011	1	2815
9895	300001209	1	10203011	3	938
9896	300001209	2	20202001	1	2815
9897	300001209	2	20202001	3	938
9898	300001209	2	20202002	1	2815
9899	300001209	2	20202002	3	938
9900	300001209	2	20202003	1	2815
9901	300001209	2	20202003	3	938
9902	300001209	2	20202004	1	2815
9903	300001209	2	20202004	3	938
9904	300001209	2	20202005	1	2815
9905	300001209	2	20202005	3	938
9906	300001209	2	20202006	1	2815
9907	300001209	2	20202006	3	938
9908	300001209	2	20202007	1	2815
