ID	MerchandizeGroupID	MinPlayerLevel	MaxPlayerLevel	MerchandisePossessionCategory	MerchandisePossessionID	MerchandisePossessionNum	PaymentPossessionCategory	PaymentPossessionID	PaymentPossessionNum	Weight
203002740	203	51	60	4	40500201	2	11	3	80	18
203002741	203	51	60	4	40500201	3	11	3	120	12
203002742	203	51	60	4	40500201	4	11	3	160	9
203002743	203	51	60	4	40500201	5	11	3	200	7
203002744	203	51	60	4	40500202	1	11	2	20000	83
203002745	203	51	60	4	40500202	1	11	3	40	36
203002746	203	51	60	4	40500202	2	11	3	80	18
203002747	203	51	60	4	40500202	3	11	3	120	12
203002748	203	51	60	4	40500202	4	11	3	160	9
203002749	203	51	60	4	40500202	5	11	3	200	7
203002750	203	51	60	4	40500210	1	11	2	20000	83
203002751	203	51	60	4	40500210	1	11	3	40	36
203002752	203	51	60	4	40500210	2	11	3	80	18
203002753	203	51	60	4	40500210	3	11	3	120	12
203002754	203	51	60	4	40500210	4	11	3	160	9
203002755	203	51	60	4	40500210	5	11	3	200	7
203002756	203	51	60	4	40500308	1	11	2	20000	83
203002757	203	51	60	4	40500308	1	11	3	40	36
203002758	203	51	60	4	40500308	2	11	3	80	18
203002759	203	51	60	4	40500308	3	11	3	120	12
203002760	203	51	60	4	40500308	4	11	3	160	9
203002761	203	51	60	4	40500308	5	11	3	200	7
203002762	203	51	60	4	40500401	1	11	2	20000	83
203002763	203	51	60	4	40500401	1	11	3	40	36
203002764	203	51	60	4	40500401	2	11	3	80	18
203002765	203	51	60	4	40500401	3	11	3	120	12
203002766	203	51	60	4	40500401	4	11	3	160	9
203002767	203	51	60	4	40500401	5	11	3	200	7
203002768	203	51	60	4	40500501	1	11	2	20000	83
203002769	203	51	60	4	40500501	1	11	3	40	36
203002770	203	51	60	4	40500501	2	11	3	80	18
203002771	203	51	60	4	40500501	3	11	3	120	12
203002772	203	51	60	4	40500501	4	11	3	160	9
203002773	203	51	60	4	40500501	5	11	3	200	7
203002774	203	51	60	4	40500602	1	11	2	20000	83
203002775	203	51	60	4	40500602	1	11	3	40	36
203002776	203	51	60	4	40500602	2	11	3	80	18
203002777	203	51	60	4	40500602	3	11	3	120	12
203002778	203	51	60	4	40500602	4	11	3	160	9
203002779	203	51	60	4	40500602	5	11	3	200	7
203002780	203	51	60	4	40500603	1	11	2	20000	83
203002781	203	51	60	4	40500603	1	11	3	40	36
203002782	203	51	60	4	40500603	2	11	3	80	18
203002783	203	51	60	4	40500603	3	11	3	120	12
203002784	203	51	60	4	40500603	4	11	3	160	9
203002785	203	51	60	4	40500603	5	11	3	200	7
203002786	203	51	60	5	50203005	20	11	2	100000	8
203002787	203	51	60	5	50203005	10	11	3	40	16
203002788	203	51	60	5	50306005	10	11	3	200	32
203002789	203	51	60	5	50411005	10	11	3	300	25
203002790	203	51	60	7	70411007	20	11	3	100	12
203002791	203	61	70	2	20304001	1	11	2	400	89
203002792	203	61	70	2	20304001	2	11	2	800	44
203002793	203	61	70	2	20304001	3	11	2	1200	29
203002794	203	61	70	2	20304001	1	11	3	20	100
203002795	203	61	70	2	20304001	3	11	3	60	33
203002796	203	61	70	2	20304001	5	11	3	100	20
203002797	203	61	70	2	20304001	10	11	3	200	10
203002798	203	61	70	2	20304002	1	11	2	400	89
203002799	203	61	70	2	20304002	2	11	2	800	44
203002800	203	61	70	2	20304002	3	11	2	1200	29
203002801	203	61	70	2	20304002	1	11	3	20	100
203002802	203	61	70	2	20304002	3	11	3	60	33
203002803	203	61	70	2	20304002	5	11	3	100	20
203002804	203	61	70	2	20304002	10	11	3	200	10
203002805	203	61	70	2	20304003	1	11	2	400	89
203002806	203	61	70	2	20304003	2	11	2	800	44
203002807	203	61	70	2	20304003	3	11	2	1200	29
203002808	203	61	70	2	20304003	1	11	3	20	100
203002809	203	61	70	2	20304003	3	11	3	60	33
203002810	203	61	70	2	20304003	5	11	3	100	20
203002811	203	61	70	2	20304003	10	11	3	200	10
203002812	203	61	70	2	20304004	1	11	2	400	89
203002813	203	61	70	2	20304004	2	11	2	800	44
203002814	203	61	70	2	20304004	3	11	2	1200	29
203002815	203	61	70	2	20304004	1	11	3	20	100
203002816	203	61	70	2	20304004	3	11	3	60	33
203002817	203	61	70	2	20304004	5	11	3	100	20
203002818	203	61	70	2	20304004	10	11	3	200	10
203002819	203	61	70	2	20304005	1	11	2	400	89
203002820	203	61	70	2	20304005	2	11	2	800	44
203002821	203	61	70	2	20304005	3	11	2	1200	29
203002822	203	61	70	2	20304005	1	11	3	20	100
203002823	203	61	70	2	20304005	3	11	3	60	33
203002824	203	61	70	2	20304005	5	11	3	100	20
203002825	203	61	70	2	20304005	10	11	3	200	10
203002826	203	61	70	2	20304006	1	11	2	400	89
203002827	203	61	70	2	20304006	2	11	2	800	44
203002828	203	61	70	2	20304006	3	11	2	1200	29
203002829	203	61	70	2	20304006	1	11	3	20	100
203002830	203	61	70	2	20304006	3	11	3	60	33
203002831	203	61	70	2	20304006	5	11	3	100	20
203002832	203	61	70	2	20304006	10	11	3	200	10
203002833	203	61	70	2	20304007	1	11	2	400	89
203002834	203	61	70	2	20304007	2	11	2	800	44
203002835	203	61	70	2	20304007	3	11	2	1200	29
203002836	203	61	70	2	20304007	1	11	3	20	100
203002837	203	61	70	2	20304007	3	11	3	60	33
203002838	203	61	70	2	20304007	5	11	3	100	20
203002839	203	61	70	2	20304007	10	11	3	200	10
203002840	203	61	70	2	20304008	1	11	2	400	89
203002841	203	61	70	2	20304008	2	11	2	800	44
203002842	203	61	70	2	20304008	3	11	2	1200	29
203002843	203	61	70	2	20304008	1	11	3	20	100
203002844	203	61	70	2	20304008	3	11	3	60	33
203002845	203	61	70	2	20304008	5	11	3	100	20
203002846	203	61	70	2	20304008	10	11	3	200	10
203002847	203	61	70	2	20304009	1	11	2	400	89
203002848	203	61	70	2	20304009	2	11	2	800	44
203002849	203	61	70	2	20304009	3	11	2	1200	29
203002850	203	61	70	2	20304009	1	11	3	20	100
203002851	203	61	70	2	20304009	3	11	3	60	33
203002852	203	61	70	2	20304009	5	11	3	100	20
203002853	203	61	70	2	20304009	10	11	3	200	10
203002854	203	61	70	2	20304010	1	11	2	400	89
203002855	203	61	70	2	20304010	2	11	2	800	44
203002856	203	61	70	2	20304010	3	11	2	1200	29
203002857	203	61	70	2	20304010	1	11	3	20	100
203002858	203	61	70	2	20304010	3	11	3	60	33
203002859	203	61	70	2	20304010	5	11	3	100	20
203002860	203	61	70	2	20304010	10	11	3	200	10
203002861	203	61	70	2	20304011	1	11	2	400	89
203002862	203	61	70	2	20304011	2	11	2	800	44
203002863	203	61	70	2	20304011	3	11	2	1200	29
203002864	203	61	70	2	20304011	1	11	3	20	100
203002865	203	61	70	2	20304011	3	11	3	60	33
203002866	203	61	70	2	20304011	5	11	3	100	20
203002867	203	61	70	2	20304011	10	11	3	200	10
203002868	203	61	70	2	20305001	1	11	2	500	111
203002869	203	61	70	2	20305001	2	11	2	1000	55
203002870	203	61	70	2	20305001	3	11	2	1500	37
203002871	203	61	70	2	20305001	1	11	3	25	125
203002872	203	61	70	2	20305001	3	11	3	75	41
203002873	203	61	70	2	20305001	5	11	3	125	25
203002874	203	61	70	2	20305001	10	11	3	250	12
203002875	203	61	70	2	20305002	1	11	2	500	111
203002876	203	61	70	2	20305002	2	11	2	1000	55
203002877	203	61	70	2	20305002	3	11	2	1500	37
203002878	203	61	70	2	20305002	1	11	3	25	125
203002879	203	61	70	2	20305002	3	11	3	75	41
203002880	203	61	70	2	20305002	5	11	3	125	25
203002881	203	61	70	2	20305002	10	11	3	250	12
203002882	203	61	70	2	20305003	1	11	2	500	111
203002883	203	61	70	2	20305003	2	11	2	1000	55
203002884	203	61	70	2	20305003	3	11	2	1500	37
203002885	203	61	70	2	20305003	1	11	3	25	125
203002886	203	61	70	2	20305003	3	11	3	75	41
203002887	203	61	70	2	20305003	5	11	3	125	25
203002888	203	61	70	2	20305003	10	11	3	250	12
203002889	203	61	70	2	20305004	1	11	2	500	111
203002890	203	61	70	2	20305004	2	11	2	1000	55
203002891	203	61	70	2	20305004	3	11	2	1500	37
203002892	203	61	70	2	20305004	1	11	3	25	125
203002893	203	61	70	2	20305004	3	11	3	75	41
203002894	203	61	70	2	20305004	5	11	3	125	25
203002895	203	61	70	2	20305004	10	11	3	250	12
203002896	203	61	70	2	20305005	1	11	2	500	111
203002897	203	61	70	2	20305005	2	11	2	1000	55
203002898	203	61	70	2	20305005	3	11	2	1500	37
203002899	203	61	70	2	20305005	1	11	3	25	125
203002900	203	61	70	2	20305005	3	11	3	75	41
203002901	203	61	70	2	20305005	5	11	3	125	25
203002902	203	61	70	2	20305005	10	11	3	250	12
203002903	203	61	70	2	20305006	1	11	2	500	111
203002904	203	61	70	2	20305006	2	11	2	1000	55
203002905	203	61	70	2	20305006	3	11	2	1500	37
203002906	203	61	70	2	20305006	1	11	3	25	125
203002907	203	61	70	2	20305006	3	11	3	75	41
203002908	203	61	70	2	20305006	5	11	3	125	25
203002909	203	61	70	2	20305006	10	11	3	250	12
203002910	203	61	70	2	20305007	1	11	2	500	111
203002911	203	61	70	2	20305007	2	11	2	1000	55
203002912	203	61	70	2	20305007	3	11	2	1500	37
203002913	203	61	70	2	20305007	1	11	3	25	125
203002914	203	61	70	2	20305007	3	11	3	75	41
203002915	203	61	70	2	20305007	5	11	3	125	25
203002916	203	61	70	2	20305007	10	11	3	250	12
203002917	203	61	70	2	20305008	1	11	2	500	111
203002918	203	61	70	2	20305008	2	11	2	1000	55
203002919	203	61	70	2	20305008	3	11	2	1500	37
203002920	203	61	70	2	20305008	1	11	3	25	125
203002921	203	61	70	2	20305008	3	11	3	75	41
203002922	203	61	70	2	20305008	5	11	3	125	25
203002923	203	61	70	2	20305008	10	11	3	250	12
203002924	203	61	70	2	20305009	1	11	2	500	111
203002925	203	61	70	2	20305009	2	11	2	1000	55
203002926	203	61	70	2	20305009	3	11	2	1500	37
203002927	203	61	70	2	20305009	1	11	3	25	125
203002928	203	61	70	2	20305009	3	11	3	75	41
203002929	203	61	70	2	20305009	5	11	3	125	25
203002930	203	61	70	2	20305009	10	11	3	250	12
203002931	203	61	70	2	20305010	1	11	2	500	111
203002932	203	61	70	2	20305010	2	11	2	1000	55
203002933	203	61	70	2	20305010	3	11	2	1500	37
203002934	203	61	70	2	20305010	1	11	3	25	125
203002935	203	61	70	2	20305010	3	11	3	75	41
203002936	203	61	70	2	20305010	5	11	3	125	25
203002937	203	61	70	2	20305010	10	11	3	250	12
203002938	203	61	70	2	20305011	1	11	2	500	111
203002939	203	61	70	2	20305011	2	11	2	1000	55
203002940	203	61	70	2	20305011	3	11	2	1500	37
203002941	203	61	70	2	20305011	1	11	3	25	125
203002942	203	61	70	2	20305011	3	11	3	75	41
203002943	203	61	70	2	20305011	5	11	3	125	25
203002944	203	61	70	2	20305011	10	11	3	250	12
203002945	203	61	70	2	20306001	1	11	2	600	139
203002946	203	61	70	2	20306001	2	11	2	1200	69
203002947	203	61	70	2	20306001	3	11	2	1800	46
203002948	203	61	70	2	20306001	1	11	3	30	156
203002949	203	61	70	2	20306001	3	11	3	90	52
203002950	203	61	70	2	20306001	5	11	3	150	31
203002951	203	61	70	2	20306001	10	11	3	300	15
203002952	203	61	70	2	20306002	1	11	2	600	139
203002953	203	61	70	2	20306002	2	11	2	1200	69
203002954	203	61	70	2	20306002	3	11	2	1800	46
203002955	203	61	70	2	20306002	1	11	3	30	156
203002956	203	61	70	2	20306002	3	11	3	90	52
203002957	203	61	70	2	20306002	5	11	3	150	31
203002958	203	61	70	2	20306002	10	11	3	300	15
203002959	203	61	70	2	20306003	1	11	2	600	139
203002960	203	61	70	2	20306003	2	11	2	1200	69
203002961	203	61	70	2	20306003	3	11	2	1800	46
203002962	203	61	70	2	20306003	1	11	3	30	156
203002963	203	61	70	2	20306003	3	11	3	90	52
203002964	203	61	70	2	20306003	5	11	3	150	31
203002965	203	61	70	2	20306003	10	11	3	300	15
203002966	203	61	70	2	20306004	1	11	2	600	139
203002967	203	61	70	2	20306004	2	11	2	1200	69
203002968	203	61	70	2	20306004	3	11	2	1800	46
203002969	203	61	70	2	20306004	1	11	3	30	156
203002970	203	61	70	2	20306004	3	11	3	90	52
203002971	203	61	70	2	20306004	5	11	3	150	31
203002972	203	61	70	2	20306004	10	11	3	300	15
203002973	203	61	70	2	20306005	1	11	2	600	139
203002974	203	61	70	2	20306005	2	11	2	1200	69
203002975	203	61	70	2	20306005	3	11	2	1800	46
203002976	203	61	70	2	20306005	1	11	3	30	156
203002977	203	61	70	2	20306005	3	11	3	90	52
203002978	203	61	70	2	20306005	5	11	3	150	31
203002979	203	61	70	2	20306005	10	11	3	300	15
203002980	203	61	70	2	20306006	1	11	2	600	139
203002981	203	61	70	2	20306006	2	11	2	1200	69
203002982	203	61	70	2	20306006	3	11	2	1800	46
203002983	203	61	70	2	20306006	1	11	3	30	156
203002984	203	61	70	2	20306006	3	11	3	90	52
203002985	203	61	70	2	20306006	5	11	3	150	31
203002986	203	61	70	2	20306006	10	11	3	300	15
203002987	203	61	70	2	20306007	1	11	2	600	139
203002988	203	61	70	2	20306007	2	11	2	1200	69
203002989	203	61	70	2	20306007	3	11	2	1800	46
203002990	203	61	70	2	20306007	1	11	3	30	156
203002991	203	61	70	2	20306007	3	11	3	90	52
203002992	203	61	70	2	20306007	5	11	3	150	31
203002993	203	61	70	2	20306007	10	11	3	300	15
203002994	203	61	70	2	20306008	1	11	2	600	139
203002995	203	61	70	2	20306008	2	11	2	1200	69
203002996	203	61	70	2	20306008	3	11	2	1800	46
203002997	203	61	70	2	20306008	1	11	3	30	156
203002998	203	61	70	2	20306008	3	11	3	90	52
203002999	203	61	70	2	20306008	5	11	3	150	31
203003000	203	61	70	2	20306008	10	11	3	300	15
203003001	203	61	70	2	20306009	1	11	2	600	139
203003002	203	61	70	2	20306009	2	11	2	1200	69
203003003	203	61	70	2	20306009	3	11	2	1800	46
203003004	203	61	70	2	20306009	1	11	3	30	156
203003005	203	61	70	2	20306009	3	11	3	90	52
203003006	203	61	70	2	20306009	5	11	3	150	31
203003007	203	61	70	2	20306009	10	11	3	300	15
203003008	203	61	70	2	20306010	1	11	2	600	139
203003009	203	61	70	2	20306010	2	11	2	1200	69
203003010	203	61	70	2	20306010	3	11	2	1800	46
203003011	203	61	70	2	20306010	1	11	3	30	156
203003012	203	61	70	2	20306010	3	11	3	90	52
203003013	203	61	70	2	20306010	5	11	3	150	31
203003014	203	61	70	2	20306010	10	11	3	300	15
203003015	203	61	70	2	20306011	1	11	2	600	139
203003016	203	61	70	2	20306011	2	11	2	1200	69
203003017	203	61	70	2	20306011	3	11	2	1800	46
203003018	203	61	70	2	20306011	1	11	3	30	156
203003019	203	61	70	2	20306011	3	11	3	90	52
203003020	203	61	70	2	20306011	5	11	3	150	31
203003021	203	61	70	2	20306011	10	11	3	300	15
203003022	203	61	70	2	20407001	1	11	2	700	174
203003023	203	61	70	2	20407001	2	11	2	1400	87
203003024	203	61	70	2	20407001	3	11	2	2100	58
203003025	203	61	70	2	20407001	1	11	3	35	195
203003026	203	61	70	2	20407001	3	11	3	105	65
203003027	203	61	70	2	20407001	5	11	3	175	39
203003028	203	61	70	2	20407001	10	11	3	350	19
203003029	203	61	70	2	20407003	1	11	2	700	174
203003030	203	61	70	2	20407003	2	11	2	1400	87
203003031	203	61	70	2	20407003	3	11	2	2100	58
203003032	203	61	70	2	20407003	1	11	3	35	195
203003033	203	61	70	2	20407003	3	11	3	105	65
203003034	203	61	70	2	20407003	5	11	3	175	39
203003035	203	61	70	2	20407003	10	11	3	350	19
203003036	203	61	70	2	20407006	1	11	2	700	174
203003037	203	61	70	2	20407006	2	11	2	1400	87
203003038	203	61	70	2	20407006	3	11	2	2100	58
203003039	203	61	70	2	20407006	1	11	3	35	195
203003040	203	61	70	2	20407006	3	11	3	105	65
203003041	203	61	70	2	20407006	5	11	3	175	39
203003042	203	61	70	2	20407006	10	11	3	350	19
203003043	203	61	70	2	20407009	1	11	2	700	174
203003044	203	61	70	2	20407009	2	11	2	1400	87
203003045	203	61	70	2	20407009	3	11	2	2100	58
203003046	203	61	70	2	20407009	1	11	3	35	195
203003047	203	61	70	2	20407009	3	11	3	105	65
203003048	203	61	70	2	20407009	5	11	3	175	39
203003049	203	61	70	2	20407009	10	11	3	350	19
203003050	203	61	70	2	20408001	1	11	2	800	218
203003051	203	61	70	2	20408001	2	11	2	1600	109
203003052	203	61	70	2	20408001	3	11	2	2400	72
203003053	203	61	70	2	20408001	1	11	3	40	244
203003054	203	61	70	2	20408001	3	11	3	120	81
203003055	203	61	70	2	20408001	5	11	3	200	48
203003056	203	61	70	2	20408001	10	11	3	400	24
203003057	203	61	70	2	20408003	1	11	2	800	218
203003058	203	61	70	2	20408003	2	11	2	1600	109
203003059	203	61	70	2	20408003	3	11	2	2400	72
203003060	203	61	70	2	20408003	1	11	3	40	244
203003061	203	61	70	2	20408003	3	11	3	120	81
203003062	203	61	70	2	20408003	5	11	3	200	48
203003063	203	61	70	2	20408003	10	11	3	400	24
203003064	203	61	70	2	20408006	1	11	2	800	218
203003065	203	61	70	2	20408006	2	11	2	1600	109
203003066	203	61	70	2	20408006	3	11	2	2400	72
203003067	203	61	70	2	20408006	1	11	3	40	244
203003068	203	61	70	2	20408006	3	11	3	120	81
203003069	203	61	70	2	20408006	5	11	3	200	48
203003070	203	61	70	2	20408006	10	11	3	400	24
203003071	203	61	70	2	20408009	1	11	2	800	218
203003072	203	61	70	2	20408009	2	11	2	1600	109
203003073	203	61	70	2	20408009	3	11	2	2400	72
203003074	203	61	70	2	20408009	1	11	3	40	244
203003075	203	61	70	2	20408009	3	11	3	120	81
203003076	203	61	70	2	20408009	5	11	3	200	48
203003077	203	61	70	2	20408009	10	11	3	400	24
203003078	203	61	70	2	20409001	1	11	2	900	272
203003079	203	61	70	2	20409001	2	11	2	1800	136
203003080	203	61	70	2	20409001	3	11	2	2700	90
203003081	203	61	70	2	20409001	1	11	3	45	306
203003082	203	61	70	2	20409001	3	11	3	135	102
203003083	203	61	70	2	20409001	5	11	3	225	61
203003084	203	61	70	2	20409001	10	11	3	450	30
203003085	203	61	70	2	20409003	1	11	2	900	272
203003086	203	61	70	2	20409003	2	11	2	1800	136
203003087	203	61	70	2	20409003	3	11	2	2700	90
203003088	203	61	70	2	20409003	1	11	3	45	306
203003089	203	61	70	2	20409003	3	11	3	135	102
203003090	203	61	70	2	20409003	5	11	3	225	61
203003091	203	61	70	2	20409003	10	11	3	450	30
203003092	203	61	70	2	20409006	1	11	2	900	272
203003093	203	61	70	2	20409006	2	11	2	1800	136
203003094	203	61	70	2	20409006	3	11	2	2700	90
203003095	203	61	70	2	20409006	1	11	3	45	306
203003096	203	61	70	2	20409006	3	11	3	135	102
203003097	203	61	70	2	20409006	5	11	3	225	61
203003098	203	61	70	2	20409006	10	11	3	450	30
203003099	203	61	70	2	20409009	1	11	2	900	272
203003100	203	61	70	2	20409009	2	11	2	1800	136
203003101	203	61	70	2	20409009	3	11	2	2700	90
203003102	203	61	70	2	20409009	1	11	3	45	306
203003103	203	61	70	2	20409009	3	11	3	135	102
203003104	203	61	70	2	20409009	5	11	3	225	61
203003105	203	61	70	2	20409009	10	11	3	450	30
203003106	203	61	70	2	20410001	1	11	2	1000	218
203003107	203	61	70	2	20410001	2	11	2	2000	109
203003108	203	61	70	2	20410001	3	11	2	3000	72
203003109	203	61	70	2	20410001	1	11	3	50	244
203003110	203	61	70	2	20410001	3	11	3	150	81
203003111	203	61	70	2	20410001	5	11	3	250	48
203003112	203	61	70	2	20410001	10	11	3	500	24
203003113	203	61	70	2	20410002	1	11	2	1000	218
203003114	203	61	70	2	20410002	2	11	2	2000	109
203003115	203	61	70	2	20410002	3	11	2	3000	72
203003116	203	61	70	2	20410002	1	11	3	50	244
203003117	203	61	70	2	20410002	3	11	3	150	81
203003118	203	61	70	2	20410002	5	11	3	250	48
203003119	203	61	70	2	20410002	10	11	3	500	24
203003120	203	61	70	2	20410006	1	11	2	1000	218
203003121	203	61	70	2	20410006	2	11	2	2000	109
203003122	203	61	70	2	20410006	3	11	2	3000	72
203003123	203	61	70	2	20410006	1	11	3	50	244
203003124	203	61	70	2	20410006	3	11	3	150	81
203003125	203	61	70	2	20410006	5	11	3	250	48
203003126	203	61	70	2	20410006	10	11	3	500	24
203003127	203	61	70	2	20410009	1	11	2	1000	218
203003128	203	61	70	2	20410009	2	11	2	2000	109
203003129	203	61	70	2	20410009	3	11	2	3000	72
203003130	203	61	70	2	20410009	1	11	3	50	244
203003131	203	61	70	2	20410009	3	11	3	150	81
203003132	203	61	70	2	20410009	5	11	3	250	48
203003133	203	61	70	2	20410009	10	11	3	500	24
203003134	203	61	70	2	20411001	1	11	2	1500	174
203003135	203	61	70	2	20411001	2	11	2	3000	87
203003136	203	61	70	2	20411001	3	11	2	4500	58
203003137	203	61	70	2	20411001	1	11	3	75	195
203003138	203	61	70	2	20411001	3	11	3	225	65
203003139	203	61	70	2	20411001	5	11	3	375	39
203003140	203	61	70	2	20411001	10	11	3	750	19
203003141	203	61	70	2	20411002	1	11	2	1500	174
203003142	203	61	70	2	20411002	2	11	2	3000	87
203003143	203	61	70	2	20411002	3	11	2	4500	58
203003144	203	61	70	2	20411002	1	11	3	75	195
203003145	203	61	70	2	20411002	3	11	3	225	65
203003146	203	61	70	2	20411002	5	11	3	375	39
203003147	203	61	70	2	20411002	10	11	3	750	19
203003148	203	61	70	2	20411006	1	11	2	1500	174
203003149	203	61	70	2	20411006	2	11	2	3000	87
203003150	203	61	70	2	20411006	3	11	2	4500	58
203003151	203	61	70	2	20411006	1	11	3	75	195
203003152	203	61	70	2	20411006	3	11	3	225	65
203003153	203	61	70	2	20411006	5	11	3	375	39
203003154	203	61	70	2	20411006	10	11	3	750	19
203003155	203	61	70	2	20411010	1	11	2	1500	174
203003156	203	61	70	2	20411010	2	11	2	3000	87
203003157	203	61	70	2	20411010	3	11	2	4500	58
203003158	203	61	70	2	20411010	1	11	3	75	195
203003159	203	61	70	2	20411010	3	11	3	225	65
203003160	203	61	70	2	20411010	5	11	3	375	39
203003161	203	61	70	2	20411010	10	11	3	750	19
203003162	203	61	70	2	20512001	1	11	2	2000	139
203003163	203	61	70	2	20512001	2	11	2	4000	69
203003164	203	61	70	2	20512001	3	11	2	6000	46
203003165	203	61	70	2	20512001	1	11	3	100	156
203003166	203	61	70	2	20512001	3	11	3	300	52
203003167	203	61	70	2	20512001	5	11	3	500	31
203003168	203	61	70	2	20512001	10	11	3	1000	15
203003169	203	61	70	2	20512002	1	11	2	2000	139
203003170	203	61	70	2	20512002	2	11	2	4000	69
203003171	203	61	70	2	20512002	3	11	2	6000	46
203003172	203	61	70	2	20512002	1	11	3	100	156
203003173	203	61	70	2	20512002	3	11	3	300	52
203003174	203	61	70	2	20512002	5	11	3	500	31
203003175	203	61	70	2	20512002	10	11	3	1000	15
203003176	203	61	70	2	20512007	1	11	2	2000	139
203003177	203	61	70	2	20512007	2	11	2	4000	69
203003178	203	61	70	2	20512007	3	11	2	6000	46
203003179	203	61	70	2	20512007	1	11	3	100	156
203003180	203	61	70	2	20512007	3	11	3	300	52
203003181	203	61	70	2	20512007	5	11	3	500	31
203003182	203	61	70	2	20512007	10	11	3	1000	15
203003183	203	61	70	2	20512009	1	11	2	2000	139
203003184	203	61	70	2	20512009	2	11	2	4000	69
203003185	203	61	70	2	20512009	3	11	2	6000	46
203003186	203	61	70	2	20512009	1	11	3	100	156
203003187	203	61	70	2	20512009	3	11	3	300	52
203003188	203	61	70	2	20512009	5	11	3	500	31
203003189	203	61	70	2	20512009	10	11	3	1000	15
203003190	203	61	70	3	30203003	5	11	2	25000	26
203003191	203	61	70	3	30203003	5	11	3	60	26
203003192	203	61	70	3	30306003	5	11	3	250	51
203003193	203	61	70	3	30411003	5	11	3	1000	64
203003194	203	61	70	4	40300101	1	11	2	20000	67
203003195	203	61	70	4	40300101	1	11	3	40	29
203003196	203	61	70	4	40300101	2	11	3	80	14
203003197	203	61	70	4	40300101	3	11	3	120	9
203003198	203	61	70	4	40300101	4	11	3	160	7
203003199	203	61	70	4	40300101	5	11	3	200	5
203003200	203	61	70	4	40300105	1	11	2	20000	67
203003201	203	61	70	4	40300105	1	11	3	40	29
203003202	203	61	70	4	40300105	2	11	3	80	14
203003203	203	61	70	4	40300105	3	11	3	120	9
203003204	203	61	70	4	40300105	4	11	3	160	7
203003205	203	61	70	4	40300105	5	11	3	200	5
203003206	203	61	70	4	40300106	1	11	2	20000	67
203003207	203	61	70	4	40300106	1	11	3	40	29
203003208	203	61	70	4	40300106	2	11	3	80	14
203003209	203	61	70	4	40300106	3	11	3	120	9
203003210	203	61	70	4	40300106	4	11	3	160	7
203003211	203	61	70	4	40300106	5	11	3	200	5
203003212	203	61	70	4	40300109	1	11	2	20000	67
203003213	203	61	70	4	40300109	1	11	3	40	29
203003214	203	61	70	4	40300109	2	11	3	80	14
203003215	203	61	70	4	40300109	3	11	3	120	9
203003216	203	61	70	4	40300109	4	11	3	160	7
203003217	203	61	70	4	40300109	5	11	3	200	5
203003218	203	61	70	4	40300208	1	11	2	20000	67
203003219	203	61	70	4	40300208	1	11	3	40	29
203003220	203	61	70	4	40300208	2	11	3	80	14
203003221	203	61	70	4	40300208	3	11	3	120	9
203003222	203	61	70	4	40300208	4	11	3	160	7
203003223	203	61	70	4	40300208	5	11	3	200	5
203003224	203	61	70	4	40300211	1	11	2	20000	67
203003225	203	61	70	4	40300211	1	11	3	40	29
203003226	203	61	70	4	40300211	2	11	3	80	14
203003227	203	61	70	4	40300211	3	11	3	120	9
203003228	203	61	70	4	40300211	4	11	3	160	7
203003229	203	61	70	4	40300211	5	11	3	200	5
203003230	203	61	70	4	40300212	1	11	2	20000	67
203003231	203	61	70	4	40300212	1	11	3	40	29
203003232	203	61	70	4	40300212	2	11	3	80	14
203003233	203	61	70	4	40300212	3	11	3	120	9
203003234	203	61	70	4	40300212	4	11	3	160	7
203003235	203	61	70	4	40300212	5	11	3	200	5
203003236	203	61	70	4	40300302	1	11	2	20000	67
203003237	203	61	70	4	40300302	1	11	3	40	29
203003238	203	61	70	4	40300302	2	11	3	80	14
203003239	203	61	70	4	40300302	3	11	3	120	9
203003240	203	61	70	4	40300302	4	11	3	160	7
203003241	203	61	70	4	40300302	5	11	3	200	5
203003242	203	61	70	4	40300303	1	11	2	20000	67
203003243	203	61	70	4	40300303	1	11	3	40	29
203003244	203	61	70	4	40300303	2	11	3	80	14
203003245	203	61	70	4	40300303	3	11	3	120	9
203003246	203	61	70	4	40300303	4	11	3	160	7
203003247	203	61	70	4	40300303	5	11	3	200	5
203003248	203	61	70	4	40300304	1	11	2	20000	67
203003249	203	61	70	4	40300304	1	11	3	40	29
203003250	203	61	70	4	40300304	2	11	3	80	14
203003251	203	61	70	4	40300304	3	11	3	120	9
203003252	203	61	70	4	40300304	4	11	3	160	7
203003253	203	61	70	4	40300304	5	11	3	200	5
203003254	203	61	70	4	40300309	1	11	2	20000	67
203003255	203	61	70	4	40300309	1	11	3	40	29
203003256	203	61	70	4	40300309	2	11	3	80	14
203003257	203	61	70	4	40300309	3	11	3	120	9
203003258	203	61	70	4	40300309	4	11	3	160	7
203003259	203	61	70	4	40300309	5	11	3	200	5
203003260	203	61	70	4	40400111	1	11	2	20000	67
203003261	203	61	70	4	40400111	1	11	3	40	29
203003262	203	61	70	4	40400111	2	11	3	80	14
203003263	203	61	70	4	40400111	3	11	3	120	9
203003264	203	61	70	4	40400111	4	11	3	160	7
203003265	203	61	70	4	40400111	5	11	3	200	5
203003266	203	61	70	4	40400203	1	11	2	20000	67
203003267	203	61	70	4	40400203	1	11	3	40	29
